checkpoint_uuid,solving_run_id,solution_index,grid_map_id,algorithm_id,interval_size,step,path_len,dir_count,path,visited_dirs,exit_situation,one_way_list,round_counter,round_counter_overlong,total_solved,total_solved_overlong,total_back_steps,dummy_back_steps,locked_back_lose,created_at,checkpoint_no
8d4a1b84-f0cd-40ba-a8d3-335adaf9a1dc,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,280000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e2634311901040715122a2d1f3725132b2810223a3d2f1d051714021a32352311292c3e3b3820080b,\x000204204000020420800220001120000102102000098088000c40041844000224400006100804004400040d02128008201000101c32022080206020000810040208800001089000,1,\x0000000d0000002300000001ffffffff000000002400000001ffffffff000000002c00000001ffffffff000000003000000001ffffffff000000003200000001ffffffff000000003500000001ffffffff0000000037000000020000000601000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,63108879645,0,280000000,0,31554439791,5730787521,t,2026-09-24 21:48:30.079994+00,280
35b6c840-6c2f-458d-aefe-c6344fdf342e,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,281000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e263431230b0820122a383b3e2c29111422251310021a32351d05172f3d3a282b19010407152d1f37,\x000204204000020420800220001120000102102000098088000c40041844002606030143051004080002029000094a988200a8008100408008208000028800208004088080002002,1,\x000000130000002100000001ffffffff000000002300000001ffffffff000000002500000001ffffffff000000002600000001ffffffff000000002a00000001ffffffff010000002e0000000100000008000000002f00000001000000080000000031000000010000000800000000320000000100000008000000003300000001000000080000000035000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,63276105393,0,281000000,0,31638052665,5745936576,t,2026-09-24 21:49:39.561462+00,281
fefab42d-8c48-4655-9fc5-89d91ccc8344,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,282000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e261411293b3e2c2f1d0517251301041215071f2d2a382032352331190b081a0210282b3d3a223437,\x000204204000020420800220001120000102102000098088000c4004584020302000880068c808406003448004050011600001011001014020080208820020080c04100001888000,1,\x0000000f0000001d00000001ffffffff000000002200000001ffffffff000000002900000001ffffffff000000002b0000000200000008010000002c0000000100000008000000002d000000010000000800000000300000000100000008000000003400000001000000080000000035000000010000000800000000370000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,63453032447,0,282000000,0,31726516192,5761670009,t,2026-09-24 21:50:52.722554+00,282
dca33845-8ec8-4b65-adef-5ea2c0817e10,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,283000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e2614223a3d2f17253734312311292c3e3b382a1220080b192b2810021a32351d0513010407152d1f,\x000204204000020420800220001120000102102000098088000c400458e43010001810040220400006824000011020000a9240480004422000095480400020401080081080010140,1,\x0000000c0000002100000001ffffffff000000002400000001ffffffff000000002700000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,63712853099,0,283000000,0,31856426518,5785335683,t,2026-09-24 21:52:40.687805+00,283
72ff1436-5436-4740-8e58-72cbfd212e9d,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,284000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e26233134221411292c3e3b382a2d15071f372517050210132b3d3a281a080b190104122032351d2f,\x000204204000020420800220001120000102102000098088000c400478280810a2140402030440800028001048040880004402028200240440000188440004400220402020001001,1,\x0000000e0000001e00000001ffffffff000000002100000001ffffffff000000002800000001ffffffff000000002900000001ffffffff0000000032000000020000000701000000330000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,63894929775,0,284000000,0,31947464856,5800859611,t,2026-09-24 21:53:55.161124+00,284
df927545-5131-402b-9a2f-afcf8e9c5140,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,285000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b08203235233134263e3b382a120407152d1f37251705021422101301192b1d2f3d3a281a2c2911,\x000204204000020420800220001120000102102000098088000c401420101010000c822081084080002848a00008080022008212090e023080080082800049021040000148000420,0,\x0000000d0000002300000001ffffffff000000002800000001ffffffff000000002900000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000003100000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,64155540779,0,285000000,0,32077770358,5825263303,t,2026-09-24 21:55:42.590278+00,285
aaeb4bcd-c0ee-4c68-8b30-807ccedf452a,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,286000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b0820382a120407152d1f3734311901132b2810223a3d25172f2c291114263e3b23351d05021a32,\x000204204000020420800220001120000102102000098088000c4014201030000808a0000c0800220001021020020c480022a04000208008c0902024800002108008800204020102,1,\x0000000a0000002200000001ffffffff000000002700000001ffffffff000000002f00000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,64304739235,0,286000000,0,32152369586,5838620399,t,2026-09-24 21:56:44.012967+00,286
dfb57cad-5595-457b-99a2-7379d6c6f2e3,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,287000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b0820382a1215070401193134221002051325371f2d3b3e262335321a2c291114172f1d2b283a3d,\x000204204000020420800220001120000102102000098088000c40142010300008482042102010201020148942011008100004018200402008800064010420010210008140828000,1,\x0000000c0000002000000001ffffffff000000002b00000001ffffffff000000002c00000001ffffffff000000002d00000001ffffffff000000003300000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,64403720381,0,287000000,0,32201860159,5847331323,t,2026-09-24 21:57:25.157583+00,287
cc9fea2d-2715-4b3e-9db1-6b3bc98ee3dc,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,288000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b0820383b3e263431190104122a2d15071f3725172f3d2b283a221013051d1a02142c2911233532,\x000204204000020420800220001120000102102000098088000c4014201030102800100411800009908040002080081000418b00021850040001110010010a440410800044800008,1,\x0000000b0000002500000001ffffffff000000002800000001ffffffff000000002900000001ffffffff000000002a00000001ffffffff000000003400000001ffffffff00000000380000000200000008010000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,64536337139,0,288000000,0,32268168538,5859420045,t,2026-09-24 21:58:20.439051+00,288
3a1f7f84-b848-43f7-8b2c-13bffa409646,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,289000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b0820122a383b291123263e2c2f3d3a281a32351d2b131022140205172537343119010407152d1f,\x000204204000020420800220001120000102102000098088000c4014201030440041801040042c220022000208208211080004011808820681082000810008108000091080010140,1,\x0000000f0000001d00000001ffffffff000000002300000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,64652427533,0,289000000,0,32326213735,5869392355,t,2026-09-24 21:59:07.903671+00,289
7dbeaedf-bf4c-4540-a591-7cb41374d634,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,290000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b082012152d2a383b3e26233134371f070401192b3d2f1d35321a283a2c29111422100205172513,\x000204204000020420800220001120000102102000098088000c40142010305488100404010200c1a020400020402040202040003410042000412000100420011284001440000210,1,\x0000000d0000001e00000001ffffffff000000001f00000001ffffffff000000002700000001ffffffff000000002800000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003b00000001ffffffff000000003d0000000200000003010000003e000000010000000800,64777370005,0,290000000,0,32388684971,5879737563,t,2026-09-24 21:59:59.455462+00,290
c2e9656d-0711-4eb0-85ab-d953240c11b9,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,291000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b081a32351d0502101301193134223a282b3d2f1725371f0704122023152d2a383b3e261411292c,\x000204204000020420800220001120000102102000098088000c40142018201000881008080a80286020408802200208000604810020402020685000100108080204000282028100,1,\x0000000b0000002800000001ffffffff000000002900000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000003100000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,64953470867,0,291000000,0,32476735402,5895855561,t,2026-09-24 22:01:11.804237+00,291
b5be555e-99e0-483a-a8e3-8c8743cc2038,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,292000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b081a283a3d2f2c3e26141705021013011931342225371f070412152d2a383b2911232032351d2b,\x000204204000020420800220001120000102102000098088000c401420186020200028080280a0088002028201260a18080022800020402020084000028200208008802020001004,0,\x0000000d0000002500000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000003100000001ffffffff000000003500000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,65099433989,0,292000000,0,32549716963,5908862615,t,2026-09-24 22:02:12.193082+00,292
9089eaf0-00b3-405d-be86-d794c996254e,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,293000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b081a28100214223a3d25371f2d2a383b292c3e263431192b1d2f17051301040715122032352311,\x000204204000020420800220001120000102102000098088000c40142018602004d0800d040280110005090404014204110004010420028009000202018800011040402020000810,1,\x0000000d0000002a00000001ffffffff010000002b0000000100000008000000002d0000000100000008000000003200000001000000080000000033000000010000000800000000340000000100000008000000003500000001000000080000000036000000010000000800000000380000000100000008000000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,65206028091,0,293000000,0,32603014014,5917524516,t,2026-09-24 22:02:55.605451+00,293
0623b372-38f2-4236-b07e-ccbf4813f057,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,294000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b081a020517253d3a282b13102234371f2d2a1215070401193123261411293b382032351d2f2c3e,\x000204204000020420800220001120000102102000098088000c401420186012400003039040040103418080004090404012001004080408000a4002028101118008080044000401,1,\x0000000f0000002400000001ffffffff000000002700000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003500000001ffffffff0000000038000000020000000801000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,65322681527,0,294000000,0,32661340732,5927072910,t,2026-09-24 22:03:43.065343+00,294
224bbcc9-ef24-480c-b0f4-d445a88dd486,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,295000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b081a0210282b3d2f1d0517251301193123353220382a120407152d1f3734263e3b2911142c3a22,\x000204204000020420800220001120000102102000098088000c40142018609280c00011904010118000040802040209800082002020800220200088000450042080001280000220,1,\x0000000c0000002500000001ffffffff000000002700000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000003000000001ffffffff000000003200000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000003010000003e000000010000000800,65426712573,0,295000000,0,32713356255,5935554063,t,2026-09-24 22:04:25.427621+00,295
bc9d0d58-9af2-45f1-9c9b-266c9721c32f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,296000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b081a1d353220382a2d1f0715120401193123263e3b2911142c2f3d3a282b131002051725223437,\x000204204000020420800220001120000102102000098088000c401420186842000208028082002282000220080408042a4100020820010804400201440020100005108040828000,1,\x0000000b0000001d00000001ffffffff000000002500000001ffffffff000000002600000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003600000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,65539722245,0,296000000,0,32769861091,5944905368,t,2026-09-24 22:05:11.445647+00,296
6d7195aa-2495-4c44-aa45-2dba7eb4c744,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,297000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b081a2c3e262315071f2d3b291114172f3d2b283a221002051d353220382a120401132537343119,\x000204204000020420800220001120000102102000098088000c40142018782200080e5f8008304000024880100410c0812000c80840010810800082002020802008102000020420,1,\x000000100000002400000001ffffffff000000002500000001ffffffff000000002c00000001ffffffff000000002f00000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003a0000000200000002010000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,65673869297,0,297000000,0,32836934617,5956383532,t,2026-09-24 22:06:06.278473+00,297
91cac7f0-9fb5-40bc-ab41-9fdfac5895e6,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,298000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b193134262311292c3e3b382a1220081a32351d2b281013010407152d1f372522140205172f3d3a,\x000204204000020420800220001120000102102000098088000c4014301008108882080203044080002848022002080400a200829040200204404000100110140881082080000208,0,\x000000100000002100000001ffffffff000000002700000001ffffffff000000002900000001ffffffff000000002a00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,65829646321,0,298000000,0,32914823129,5970207983,t,2026-09-24 22:07:11.055309+00,298
76052c13-e04f-4e86-b824-3b4a311a3ed0,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,299000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124162e1c0e0b1901041215071f2d2a383b291114021022343123263e2c2f1705132b1d353220081a283a3d2537,\x000204204000020420800220001120000102102000098088000c401430100990a00020020c2020081002c88011090608880028000110098080406040120108208008402020001001,1,\x0000000d0000001e00000001ffffffff000000002100000001ffffffff000000002b0000000200000008010000002d0000000100000008000000002e0000000100000008000000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,66020373947,0,299000000,0,33010186942,5987554537,t,2026-09-24 22:08:30.73313+00,299
